fasta,seq_id,length,pLDDT,pTM,pdb_path
IPR004670_sample1000,A0A0C9N9H5_unreviewed_Na____H___,468,92.23,0.921,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR004670_sample1000/A0A0C9N9H5_unreviewed_Na____H____plddt_92.2.pdb
IPR004670_sample1000,A0ABT5CDV4_unreviewed_Na__H_,468,91.40,0.917,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR004670_sample1000/A0ABT5CDV4_unreviewed_Na__H__plddt_91.4.pdb
IPR004670_sample1000,A0ABY9IVH1_unreviewed_Na__H_,468,88.14,0.857,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR004670_sample1000/A0ABY9IVH1_unreviewed_Na__H__plddt_88.1.pdb
IPR004670_sample1000,A0ABW2GBJ8_unreviewed_Na__H_,468,88.65,0.869,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR004670_sample1000/A0ABW2GBJ8_unreviewed_Na__H__plddt_88.6.pdb
IPR004670_sample1000,A0A1Y3U324_unreviewed_Na____H___,468,89.95,0.902,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR004670_sample1000/A0A1Y3U324_unreviewed_Na____H____plddt_89.9.pdb
IPR004670_sample1000,A0A087BQC7_unreviewed_Na____H___,468,88.07,0.913,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR004670_sample1000/A0A087BQC7_unreviewed_Na____H____plddt_88.1.pdb
IPR004670_sample1000,A0ABS7BJF4_unreviewed_Na__H_,468,91.74,0.916,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR004670_sample1000/A0ABS7BJF4_unreviewed_Na__H__plddt_91.7.pdb
IPR004670_sample1000,A0A7Y6B791_unreviewed_Na____H___,468,91.61,0.916,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR004670_sample1000/A0A7Y6B791_unreviewed_Na____H____plddt_91.6.pdb
IPR004670_sample1000,A0A1M7KVI9_unreviewed_Na____H___,469,87.43,0.890,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR004670_sample1000/A0A1M7KVI9_unreviewed_Na____H____plddt_87.4.pdb
IPR004670_sample1000,A0ABT5C4U1_unreviewed_Na__H_,469,91.35,0.911,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR004670_sample1000/A0ABT5C4U1_unreviewed_Na__H__plddt_91.3.pdb
IPR004670_sample1000,A0A4Z1CJ07_unreviewed_Na____H___,469,88.11,0.890,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR004670_sample1000/A0A4Z1CJ07_unreviewed_Na____H____plddt_88.1.pdb
IPR004670_sample1000,A0A017T0S3_unreviewed_Na____H___,470,91.03,0.909,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR004670_sample1000/A0A017T0S3_unreviewed_Na____H____plddt_91.0.pdb
IPR004670_sample1000,A0A918LU03_unreviewed_Na____H___,470,87.87,0.855,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR004670_sample1000/A0A918LU03_unreviewed_Na____H____plddt_87.9.pdb
IPR004670_sample1000,A0A919BP71_unreviewed_Na____H___,470,90.75,0.908,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR004670_sample1000/A0A919BP71_unreviewed_Na____H____plddt_90.7.pdb
IPR004670_sample1000,A0ABW6DZR5_unreviewed_Na__H_,470,90.15,0.859,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR004670_sample1000/A0ABW6DZR5_unreviewed_Na__H__plddt_90.2.pdb
IPR004670_sample1000,A0ABD7CZB3_unreviewed_Na____H___,470,89.64,0.856,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR004670_sample1000/A0ABD7CZB3_unreviewed_Na____H____plddt_89.6.pdb
IPR004670_sample1000,A0A4R5F9D1_unreviewed_Na____H___,471,88.48,0.881,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR004670_sample1000/A0A4R5F9D1_unreviewed_Na____H____plddt_88.5.pdb
IPR004670_sample1000,A0A7D4XXD1_unreviewed_Na____H___,472,87.48,0.919,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR004670_sample1000/A0A7D4XXD1_unreviewed_Na____H____plddt_87.5.pdb
IPR004670_sample1000,K6Z7D6_unreviewed_Na____H___,472,91.42,0.924,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR004670_sample1000/K6Z7D6_unreviewed_Na____H____plddt_91.4.pdb
IPR004670_sample1000,A0A8J3F624_unreviewed_Na____H___,472,90.38,0.905,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR004670_sample1000/A0A8J3F624_unreviewed_Na____H____plddt_90.4.pdb
IPR004670_sample1000,A0A9Q8VGL2_unreviewed_Na____H___,472,87.43,0.920,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR004670_sample1000/A0A9Q8VGL2_unreviewed_Na____H____plddt_87.4.pdb
IPR004670_sample1000,A0A927EXG4_unreviewed_Na____H___,472,90.80,0.884,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR004670_sample1000/A0A927EXG4_unreviewed_Na____H____plddt_90.8.pdb
IPR004670_sample1000,A0A4Q7LZZ2_unreviewed_Na____H___,472,87.75,0.888,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR004670_sample1000/A0A4Q7LZZ2_unreviewed_Na____H____plddt_87.7.pdb
IPR004670_sample1000,A0A0A1GQT5_unreviewed_Na____H___,472,87.20,0.908,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR004670_sample1000/A0A0A1GQT5_unreviewed_Na____H____plddt_87.2.pdb
IPR004670_sample1000,A0A423UM63_unreviewed_Na____H___,473,89.13,0.887,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR004670_sample1000/A0A423UM63_unreviewed_Na____H____plddt_89.1.pdb
IPR004670_sample1000,A0ABM9GXE3_unreviewed_Na__H_,473,88.56,0.861,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR004670_sample1000/A0ABM9GXE3_unreviewed_Na__H__plddt_88.6.pdb
IPR004670_sample1000,A0A1H1WRJ4_unreviewed_Na____H___,474,87.41,0.868,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR004670_sample1000/A0A1H1WRJ4_unreviewed_Na____H____plddt_87.4.pdb
IPR004670_sample1000,A0ABM5R5J0_unreviewed_Na____H___,474,89.09,0.849,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR004670_sample1000/A0ABM5R5J0_unreviewed_Na____H____plddt_89.1.pdb
IPR004670_sample1000,A0ABU3JW62_unreviewed_Na__H_,475,89.61,0.855,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR004670_sample1000/A0ABU3JW62_unreviewed_Na__H__plddt_89.6.pdb
IPR004670_sample1000,A0A0F7VYX4_unreviewed_Na____H___,476,87.46,0.840,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR004670_sample1000/A0A0F7VYX4_unreviewed_Na____H____plddt_87.5.pdb
IPR004670_sample1000,A0ABX3YN99_unreviewed_Na__H_,476,89.49,0.856,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR004670_sample1000/A0ABX3YN99_unreviewed_Na__H__plddt_89.5.pdb
IPR004670_sample1000,A0A2T0UML4_unreviewed_Na____H___,477,88.91,0.892,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR004670_sample1000/A0A2T0UML4_unreviewed_Na____H____plddt_88.9.pdb
IPR004670_sample1000,A0A849BK89_unreviewed_Na____H___,477,89.12,0.861,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR004670_sample1000/A0A849BK89_unreviewed_Na____H____plddt_89.1.pdb
IPR004670_sample1000,A0A4R6E759_unreviewed_Na____H___,477,91.70,0.916,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR004670_sample1000/A0A4R6E759_unreviewed_Na____H____plddt_91.7.pdb
IPR004670_sample1000,A0A426URY3_unreviewed_Na____H___,477,88.08,0.890,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR004670_sample1000/A0A426URY3_unreviewed_Na____H____plddt_88.1.pdb
IPR004670_sample1000,A0ABP6AKV3_unreviewed_Na__H_,478,88.27,0.837,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR004670_sample1000/A0ABP6AKV3_unreviewed_Na__H__plddt_88.3.pdb
IPR004670_sample1000,A0A7K3TH74_unreviewed_Na____H___,478,86.07,0.882,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR004670_sample1000/A0A7K3TH74_unreviewed_Na____H____plddt_86.1.pdb
IPR004670_sample1000,A0ABW1LSU2_unreviewed_Na__H_,478,88.90,0.852,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR004670_sample1000/A0ABW1LSU2_unreviewed_Na__H__plddt_88.9.pdb
IPR004670_sample1000,A0ABY8K3Y9_unreviewed_Na__H_,478,90.24,0.863,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR004670_sample1000/A0ABY8K3Y9_unreviewed_Na__H__plddt_90.2.pdb
IPR004670_sample1000,A0ABW6MW85_unreviewed_Na__H_,478,88.55,0.843,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR004670_sample1000/A0ABW6MW85_unreviewed_Na__H__plddt_88.5.pdb
IPR004670_sample1000,A0A0D3I2M0_unreviewed_Uncharacterized,478,82.62,0.859,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR004670_sample1000/A0A0D3I2M0_unreviewed_Uncharacterized_plddt_82.6.pdb
IPR004670_sample1000,A0ABW6M8Z5_unreviewed_Na__H_,479,88.83,0.840,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR004670_sample1000/A0ABW6M8Z5_unreviewed_Na__H__plddt_88.8.pdb
IPR004670_sample1000,A0AAU0MYM5_unreviewed_Na____H___,480,89.00,0.897,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR004670_sample1000/A0AAU0MYM5_unreviewed_Na____H____plddt_89.0.pdb
IPR004670_sample1000,A0A4Z1DLQ0_unreviewed_Na____H___,480,88.50,0.840,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR004670_sample1000/A0A4Z1DLQ0_unreviewed_Na____H____plddt_88.5.pdb
IPR004670_sample1000,A0ABY4V6K5_unreviewed_Na__H_,480,89.35,0.911,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR004670_sample1000/A0ABY4V6K5_unreviewed_Na__H__plddt_89.4.pdb
IPR004670_sample1000,A0ABW7BGH5_unreviewed_Na__H_,482,87.78,0.832,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR004670_sample1000/A0ABW7BGH5_unreviewed_Na__H__plddt_87.8.pdb
IPR004670_sample1000,A0A918EM82_unreviewed_Na____H___,483,87.81,0.839,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR004670_sample1000/A0A918EM82_unreviewed_Na____H____plddt_87.8.pdb
IPR004670_sample1000,A0ABQ3Q3M1_unreviewed_Na____H___,485,86.89,0.829,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR004670_sample1000/A0ABQ3Q3M1_unreviewed_Na____H____plddt_86.9.pdb
IPR004670_sample1000,A0A5M9ZHX8_unreviewed_Na____H___,512,85.05,0.839,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR004670_sample1000/A0A5M9ZHX8_unreviewed_Na____H____plddt_85.1.pdb
IPR004670_sample1000,A0ABY4VF07_unreviewed_Na__H_,497,87.99,0.870,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR004670_sample1000/A0ABY4VF07_unreviewed_Na__H__plddt_88.0.pdb
IPR004670_sample1000,A0A4Q2K0T2_unreviewed_Na____H___,498,87.79,0.879,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR004670_sample1000/A0A4Q2K0T2_unreviewed_Na____H____plddt_87.8.pdb
IPR004670_sample1000,A0A4U8T8Z3_unreviewed_Na____H___,501,87.28,0.868,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR004670_sample1000/A0A4U8T8Z3_unreviewed_Na____H____plddt_87.3.pdb
IPR004670_sample1000,A0A377JTI4_unreviewed_Na____H___,503,87.89,0.862,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR004670_sample1000/A0A377JTI4_unreviewed_Na____H____plddt_87.9.pdb
IPR004670_sample1000,A0A553ZQX2_unreviewed_Na____H___,515,83.36,0.790,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR004670_sample1000/A0A553ZQX2_unreviewed_Na____H____plddt_83.4.pdb
IPR004670_sample1000,A0A7K1T3G1_unreviewed_Na____H___,530,83.36,0.837,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR004670_sample1000/A0A7K1T3G1_unreviewed_Na____H____plddt_83.4.pdb
IPR004670_sample1000,A0A5C4X2M3_unreviewed_Na____H___,538,83.30,0.798,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR004670_sample1000/A0A5C4X2M3_unreviewed_Na____H____plddt_83.3.pdb
IPR004670_sample1000,A0A7W7BPT7_unreviewed_Na____H___,541,89.33,0.798,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR004670_sample1000/A0A7W7BPT7_unreviewed_Na____H____plddt_89.3.pdb
IPR004670_sample1000,D9XT11_unreviewed_Na__H_,550,90.41,0.855,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR004670_sample1000/D9XT11_unreviewed_Na__H__plddt_90.4.pdb
IPR004670_sample1000,A0ABT9I704_unreviewed_Na__H_,556,81.49,0.763,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR004670_sample1000/A0ABT9I704_unreviewed_Na__H__plddt_81.5.pdb
IPR004670_sample1000,A0ABS1MIT1_unreviewed_Na__H_,561,78.09,0.759,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR004670_sample1000/A0ABS1MIT1_unreviewed_Na__H__plddt_78.1.pdb
IPR004670_sample1000,A0A484VV36_unreviewed_Na____H___,564,86.79,0.783,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR004670_sample1000/A0A484VV36_unreviewed_Na____H____plddt_86.8.pdb
IPR004670_sample1000,A0ABS7AAG6_unreviewed_Na__H_,566,79.46,0.771,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR004670_sample1000/A0ABS7AAG6_unreviewed_Na__H__plddt_79.5.pdb
IPR004670_sample1000,A0A318MYI8_unreviewed_Na____H___,568,82.52,0.783,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR004670_sample1000/A0A318MYI8_unreviewed_Na____H____plddt_82.5.pdb
IPR004670_sample1000,C5KL78_unreviewed_Uncharacterized,576,77.14,0.736,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR004670_sample1000/C5KL78_unreviewed_Uncharacterized_plddt_77.1.pdb
IPR004670_sample1000,A0A6N9U8Y1_unreviewed_Na____H___,581,74.21,0.734,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR004670_sample1000/A0A6N9U8Y1_unreviewed_Na____H____plddt_74.2.pdb
IPR004670_sample1000,A0A1H6F100_unreviewed_Na____H___,598,90.03,0.783,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR004670_sample1000/A0A1H6F100_unreviewed_Na____H____plddt_90.0.pdb
IPR004670_sample1000,A0ABV5Q6E3_unreviewed_Na__H_,598,89.91,0.783,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR004670_sample1000/A0ABV5Q6E3_unreviewed_Na__H__plddt_89.9.pdb
IPR004670_sample1000,A0ABT1NSC8_unreviewed_Na__H_,598,90.42,0.844,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR004670_sample1000/A0ABT1NSC8_unreviewed_Na__H__plddt_90.4.pdb
IPR004670_sample1000,A0A7C9P0Q5_unreviewed_Na____H___,600,90.21,0.773,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR004670_sample1000/A0A7C9P0Q5_unreviewed_Na____H____plddt_90.2.pdb
IPR004670_sample1000,A0ABX8U938_unreviewed_Na____H___,601,89.78,0.786,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR004670_sample1000/A0ABX8U938_unreviewed_Na____H____plddt_89.8.pdb
IPR004670_sample1000,A0A6N9UZ44_unreviewed_Na____H___,602,91.16,0.825,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR004670_sample1000/A0A6N9UZ44_unreviewed_Na____H____plddt_91.2.pdb
IPR004670_sample1000,A0ABS7P5K9_unreviewed_Na__H_,607,89.70,0.804,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR004670_sample1000/A0ABS7P5K9_unreviewed_Na__H__plddt_89.7.pdb
IPR004670_sample1000,A0A9X1M8P5_unreviewed_Na____H___,608,88.92,0.816,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR004670_sample1000/A0A9X1M8P5_unreviewed_Na____H____plddt_88.9.pdb
IPR004670_sample1000,A0A4P7UHH1_unreviewed_Na____H___,609,89.75,0.843,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR004670_sample1000/A0A4P7UHH1_unreviewed_Na____H____plddt_89.8.pdb
IPR004670_sample1000,A0A9X5HE32_unreviewed_Na____H___,610,90.46,0.814,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR004670_sample1000/A0A9X5HE32_unreviewed_Na____H____plddt_90.5.pdb
IPR004670_sample1000,A0A6G3TVB8_unreviewed_Na____H___,610,91.43,0.854,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR004670_sample1000/A0A6G3TVB8_unreviewed_Na____H____plddt_91.4.pdb
IPR004670_sample1000,A0ABW4L6V3_unreviewed_Na__H_,611,90.80,0.803,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR004670_sample1000/A0ABW4L6V3_unreviewed_Na__H__plddt_90.8.pdb
IPR004670_sample1000,A0A366HMG2_unreviewed_Na____H___,611,91.31,0.750,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR004670_sample1000/A0A366HMG2_unreviewed_Na____H____plddt_91.3.pdb
IPR004670_sample1000,A0A7D3ZK29_unreviewed_Na____H___,612,89.45,0.771,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR004670_sample1000/A0A7D3ZK29_unreviewed_Na____H____plddt_89.5.pdb
IPR004670_sample1000,A0A369N239_unreviewed_Na____H___,612,79.64,0.752,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR004670_sample1000/A0A369N239_unreviewed_Na____H____plddt_79.6.pdb
IPR004670_sample1000,A0A1E3RNS9_unreviewed_Na____H___,615,88.69,0.810,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR004670_sample1000/A0A1E3RNS9_unreviewed_Na____H____plddt_88.7.pdb
IPR004670_sample1000,A0AAW4XI61_unreviewed_Na____H___,617,88.71,0.790,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR004670_sample1000/A0AAW4XI61_unreviewed_Na____H____plddt_88.7.pdb
IPR004670_sample1000,A0A0V9UNB6_unreviewed_Na____H___,617,88.51,0.784,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR004670_sample1000/A0A0V9UNB6_unreviewed_Na____H____plddt_88.5.pdb
IPR004670_sample1000,A0A439DP51_unreviewed_Na____H___,618,88.47,0.813,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR004670_sample1000/A0A439DP51_unreviewed_Na____H____plddt_88.5.pdb
IPR004670_sample1000,A0A7D4PLN3_unreviewed_Na____H___,619,90.20,0.825,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR004670_sample1000/A0A7D4PLN3_unreviewed_Na____H____plddt_90.2.pdb
IPR004670_sample1000,A0ABP6C8P5_unreviewed_Na__H_,620,89.36,0.752,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR004670_sample1000/A0ABP6C8P5_unreviewed_Na__H__plddt_89.4.pdb
IPR004670_sample1000,A0ABT1QFT1_unreviewed_Na__H_,620,88.15,0.797,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR004670_sample1000/A0ABT1QFT1_unreviewed_Na__H__plddt_88.2.pdb
IPR004670_sample1000,A0A4Q2JJY5_unreviewed_Na____H___,621,89.71,0.797,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR004670_sample1000/A0A4Q2JJY5_unreviewed_Na____H____plddt_89.7.pdb
IPR004670_sample1000,A0A9Q5AX84_unreviewed_Na____H___,621,89.00,0.814,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR004670_sample1000/A0A9Q5AX84_unreviewed_Na____H____plddt_89.0.pdb
